Country,Current Series,Reference,Value,Type,Product,Status,Allocated Flag
M,0,IPN,M0IPN,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IPO,M0IPO,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IPP,M0IPP,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IPQ,M0IPQ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IPT,M0IPT,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IPV,M0IPV,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IPW,M0IPW,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IPY,M0IPY,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IPZ,M0IPZ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IQA,M0IQA,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IQC,M0IQC,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IQD,M0IQD,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IQE,M0IQE,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IQF,M0IQF,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IQG,M0IQG,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IQH,M0IQH,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IQI,M0IQI,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IQJ,M0IQJ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IQK,M0IQK,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IQL,M0IQL,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IQM,M0IQM,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IQN,M0IQN,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IQO,M0IQO,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IQP,M0IQP,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IQQ,M0IQQ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IQR,M0IQR,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IQS,M0IQS,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IQT,M0IQT,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IQU,M0IQU,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IQV,M0IQV,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IQW,M0IQW,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IQY,M0IQY,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IQZ,M0IQZ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IRB,M0IRB,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IRF,M0IRF,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IRG,M0IRG,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IRH,M0IRH,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IRO,M0IRO,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IRR,M0IRR,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IRS,M0IRS,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IRU,M0IRU,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IRV,M0IRV,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IRW,M0IRW,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IRX,M0IRX,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IRY,M0IRY,Call Sign,Amateur Full Radio Licence,Available,N
M,0,ISA,M0ISA,Call Sign,Amateur Full Radio Licence,Available,N
M,0,ISB,M0ISB,Call Sign,Amateur Full Radio Licence,Available,N
M,0,ISC,M0ISC,Call Sign,Amateur Full Radio Licence,Available,N
M,0,ISE,M0ISE,Call Sign,Amateur Full Radio Licence,Available,N
M,0,ISG,M0ISG,Call Sign,Amateur Full Radio Licence,Available,N
M,0,ISH,M0ISH,Call Sign,Amateur Full Radio Licence,Available,N
M,0,ISI,M0ISI,Call Sign,Amateur Full Radio Licence,Available,N
M,0,ISJ,M0ISJ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,ISK,M0ISK,Call Sign,Amateur Full Radio Licence,Available,N
M,0,ISR,M0ISR,Call Sign,Amateur Full Radio Licence,Available,N
M,0,ISU,M0ISU,Call Sign,Amateur Full Radio Licence,Available,N
M,0,ISV,M0ISV,Call Sign,Amateur Full Radio Licence,Available,N
M,0,ISX,M0ISX,Call Sign,Amateur Full Radio Licence,Available,N
M,0,ISY,M0ISY,Call Sign,Amateur Full Radio Licence,Available,N
M,0,ISZ,M0ISZ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,ITB,M0ITB,Call Sign,Amateur Full Radio Licence,Available,N
M,0,ITD,M0ITD,Call Sign,Amateur Full Radio Licence,Available,N
M,0,ITG,M0ITG,Call Sign,Amateur Full Radio Licence,Available,N
M,0,ITJ,M0ITJ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,ITK,M0ITK,Call Sign,Amateur Full Radio Licence,Available,N
M,0,ITL,M0ITL,Call Sign,Amateur Full Radio Licence,Available,N
M,0,ITN,M0ITN,Call Sign,Amateur Full Radio Licence,Available,N
M,0,ITO,M0ITO,Call Sign,Amateur Full Radio Licence,Available,N
M,0,ITP,M0ITP,Call Sign,Amateur Full Radio Licence,Available,N
M,0,ITQ,M0ITQ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,ITR,M0ITR,Call Sign,Amateur Full Radio Licence,Available,N
M,0,ITS,M0ITS,Call Sign,Amateur Full Radio Licence,Available,N
M,0,ITT,M0ITT,Call Sign,Amateur Full Radio Licence,Available,N
M,0,ITZ,M0ITZ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IUA,M0IUA,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IUB,M0IUB,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IUC,M0IUC,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IUE,M0IUE,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IUF,M0IUF,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IUG,M0IUG,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IUH,M0IUH,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IUI,M0IUI,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IUJ,M0IUJ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IUL,M0IUL,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IUN,M0IUN,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IUO,M0IUO,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IUP,M0IUP,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IUQ,M0IUQ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IUR,M0IUR,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IUS,M0IUS,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IUT,M0IUT,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IUU,M0IUU,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IUV,M0IUV,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IUW,M0IUW,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IUX,M0IUX,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IUY,M0IUY,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IUZ,M0IUZ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IVA,M0IVA,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IVB,M0IVB,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IVC,M0IVC,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IVD,M0IVD,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IVG,M0IVG,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IVH,M0IVH,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IVI,M0IVI,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IVJ,M0IVJ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IVK,M0IVK,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IVL,M0IVL,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IVM,M0IVM,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IVN,M0IVN,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IVP,M0IVP,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IVR,M0IVR,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IVS,M0IVS,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IVT,M0IVT,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IVU,M0IVU,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IVV,M0IVV,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IVX,M0IVX,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IVY,M0IVY,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IVZ,M0IVZ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IWB,M0IWB,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IWE,M0IWE,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IWG,M0IWG,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IWI,M0IWI,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IWJ,M0IWJ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IWK,M0IWK,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IWL,M0IWL,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IWM,M0IWM,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IWN,M0IWN,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IWO,M0IWO,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IWP,M0IWP,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IWQ,M0IWQ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IWR,M0IWR,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IWS,M0IWS,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IWT,M0IWT,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IWU,M0IWU,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IWV,M0IWV,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IWW,M0IWW,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IWX,M0IWX,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IWY,M0IWY,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IWZ,M0IWZ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IXC,M0IXC,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IXE,M0IXE,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IXF,M0IXF,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IXG,M0IXG,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IXH,M0IXH,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IXI,M0IXI,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IXJ,M0IXJ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IXK,M0IXK,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IXL,M0IXL,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IXM,M0IXM,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IXN,M0IXN,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IXO,M0IXO,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IXP,M0IXP,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IXQ,M0IXQ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IXR,M0IXR,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IXS,M0IXS,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IXT,M0IXT,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IXU,M0IXU,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IXV,M0IXV,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IXW,M0IXW,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IXX,M0IXX,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IXY,M0IXY,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IXZ,M0IXZ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IYA,M0IYA,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IYB,M0IYB,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IYC,M0IYC,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IYD,M0IYD,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IYE,M0IYE,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IYF,M0IYF,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IYG,M0IYG,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IYH,M0IYH,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IYI,M0IYI,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IYJ,M0IYJ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IYK,M0IYK,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IYL,M0IYL,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IYM,M0IYM,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IYN,M0IYN,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IYO,M0IYO,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IYP,M0IYP,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IYQ,M0IYQ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IYR,M0IYR,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IYS,M0IYS,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IYT,M0IYT,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IYU,M0IYU,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IYV,M0IYV,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IYW,M0IYW,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IYX,M0IYX,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IYY,M0IYY,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IYZ,M0IYZ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IZA,M0IZA,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IZB,M0IZB,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IZC,M0IZC,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IZD,M0IZD,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IZE,M0IZE,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IZF,M0IZF,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IZG,M0IZG,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IZH,M0IZH,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IZI,M0IZI,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IZJ,M0IZJ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IZK,M0IZK,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IZL,M0IZL,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IZM,M0IZM,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IZN,M0IZN,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IZO,M0IZO,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IZP,M0IZP,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IZQ,M0IZQ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IZR,M0IZR,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IZT,M0IZT,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IZU,M0IZU,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IZV,M0IZV,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IZW,M0IZW,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IZX,M0IZX,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IZY,M0IZY,Call Sign,Amateur Full Radio Licence,Available,N
M,0,IZZ,M0IZZ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JAI,M0JAI,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JAU,M0JAU,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JBG,M0JBG,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JBH,M0JBH,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JBL,M0JBL,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JBM,M0JBM,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JBN,M0JBN,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JBO,M0JBO,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JBQ,M0JBQ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JBR,M0JBR,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JBU,M0JBU,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JBV,M0JBV,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JBY,M0JBY,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JCF,M0JCF,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JCG,M0JCG,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JCJ,M0JCJ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JCK,M0JCK,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JCN,M0JCN,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JCO,M0JCO,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JCP,M0JCP,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JCV,M0JCV,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JCX,M0JCX,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JCY,M0JCY,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JDF,M0JDF,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JDG,M0JDG,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JDI,M0JDI,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JDJ,M0JDJ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JDN,M0JDN,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JDQ,M0JDQ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JDT,M0JDT,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JDU,M0JDU,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JDV,M0JDV,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JDY,M0JDY,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JDZ,M0JDZ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JEA,M0JEA,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JEG,M0JEG,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JEH,M0JEH,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JEI,M0JEI,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JEJ,M0JEJ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JEO,M0JEO,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JEQ,M0JEQ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JEU,M0JEU,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JEV,M0JEV,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JEX,M0JEX,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JEY,M0JEY,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JFA,M0JFA,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JFF,M0JFF,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JFG,M0JFG,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JFH,M0JFH,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JFI,M0JFI,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JFJ,M0JFJ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JFL,M0JFL,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JFM,M0JFM,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JFN,M0JFN,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JFO,M0JFO,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JFP,M0JFP,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JFQ,M0JFQ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JFR,M0JFR,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JFT,M0JFT,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JFU,M0JFU,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JFV,M0JFV,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JFX,M0JFX,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JFY,M0JFY,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JGA,M0JGA,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JGC,M0JGC,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JGF,M0JGF,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JGI,M0JGI,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JGJ,M0JGJ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JGK,M0JGK,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JGL,M0JGL,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JGN,M0JGN,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JGO,M0JGO,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JGQ,M0JGQ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JGT,M0JGT,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JGU,M0JGU,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JGV,M0JGV,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JGW,M0JGW,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JGY,M0JGY,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JGZ,M0JGZ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JHF,M0JHF,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JHH,M0JHH,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JHI,M0JHI,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JHJ,M0JHJ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JHK,M0JHK,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JHO,M0JHO,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JHQ,M0JHQ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JHS,M0JHS,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JHU,M0JHU,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JHV,M0JHV,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JHX,M0JHX,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JHY,M0JHY,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JHZ,M0JHZ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JIA,M0JIA,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JIC,M0JIC,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JID,M0JID,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JIE,M0JIE,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JIF,M0JIF,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JIH,M0JIH,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JII,M0JII,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JIJ,M0JIJ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JIK,M0JIK,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JIO,M0JIO,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JIP,M0JIP,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JIQ,M0JIQ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JIR,M0JIR,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JIS,M0JIS,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JIT,M0JIT,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JIV,M0JIV,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JIW,M0JIW,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JIX,M0JIX,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JIZ,M0JIZ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JJF,M0JJF,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JJG,M0JJG,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JJI,M0JJI,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JJL,M0JJL,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JJN,M0JJN,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JJO,M0JJO,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JJP,M0JJP,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JJQ,M0JJQ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JJT,M0JJT,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JJU,M0JJU,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JJX,M0JJX,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JJY,M0JJY,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JJZ,M0JJZ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JKC,M0JKC,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JKD,M0JKD,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JKE,M0JKE,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JKH,M0JKH,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JKI,M0JKI,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JKJ,M0JKJ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JKK,M0JKK,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JKM,M0JKM,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JKN,M0JKN,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JKR,M0JKR,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JKS,M0JKS,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JKT,M0JKT,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JKU,M0JKU,Call Sign,Amateur Full Radio Licence,Available,N
M,0,JKV,M0JKV,Call Sign,Amateur Full Radio Licence,Available,N
